"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2021-05-03,"BC","Vancouver Coastal","Unknown",0,0
2021-05-03,"BC","Vancouver Coastal","Vancouver",106,103.86
2021-05-03,"BC","Vancouver Island","All",17,25
2021-05-03,"BC","Vancouver Island","Central Vancouver Island",6,9.57
2021-05-03,"BC","Vancouver Island","North Vancouver Island",3,3
2021-05-03,"BC","Vancouver Island","South Vancouver Island",8,12.43
2021-05-03,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-03,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-05-04,"BC","All","All",629,720.43
2021-05-04,"BC","Fraser","All",410,479
2021-05-04,"BC","Fraser","Fraser East",72,91.43
2021-05-04,"BC","Fraser","Fraser North",75,98.86
2021-05-04,"BC","Fraser","Fraser South",263,288.57
2021-05-04,"BC","Fraser","Unknown",0,0.14
2021-05-04,"BC","Interior","All",60,50.14
2021-05-04,"BC","Interior","East Kootenay",5,6.71
2021-05-04,"BC","Interior","Kootenay Boundary",6,3.29
2021-05-04,"BC","Interior","Okanagan",39,33
2021-05-04,"BC","Interior","Thompson Cariboo Shuswap",10,7.14
2021-05-04,"BC","Northern","All",13,19
2021-05-04,"BC","Northern","Northeast",4,10.71
2021-05-04,"BC","Northern","Northern Interior",5,6.43
2021-05-04,"BC","Northern","Northwest",4,1.86
2021-05-04,"BC","Northern","Unknown",0,0
2021-05-04,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-04,"BC","Vancouver Coastal","All",126,149.43
2021-05-04,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",15,25.71
2021-05-04,"BC","Vancouver Coastal","Richmond",15,21
2021-05-04,"BC","Vancouver Coastal","Unknown",0,0
2021-05-04,"BC","Vancouver Coastal","Vancouver",96,102.71
2021-05-04,"BC","Vancouver Island","All",20,22.86
2021-05-04,"BC","Vancouver Island","Central Vancouver Island",2,8.29
2021-05-04,"BC","Vancouver Island","North Vancouver Island",2,3
2021-05-04,"BC","Vancouver Island","South Vancouver Island",16,11.57
2021-05-04,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-04,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-05-05,"BC","All","All",711,697.57
2021-05-05,"BC","Fraser","All",474,463.29
2021-05-05,"BC","Fraser","Fraser East",97,89.43
2021-05-05,"BC","Fraser","Fraser North",80,90.86
2021-05-05,"BC","Fraser","Fraser South",297,283
2021-05-05,"BC","Fraser","Unknown",0,0
2021-05-05,"BC","Interior","All",45,49.29
2021-05-05,"BC","Interior","East Kootenay",8,6.86
2021-05-05,"BC","Interior","Kootenay Boundary",3,3.29
2021-05-05,"BC","Interior","Okanagan",29,33.29
2021-05-05,"BC","Interior","Thompson Cariboo Shuswap",5,5.86
2021-05-05,"BC","Northern","All",29,19.86
2021-05-05,"BC","Northern","Northeast",20,12
2021-05-05,"BC","Northern","Northern Interior",7,6
2021-05-05,"BC","Northern","Northwest",2,1.86
2021-05-05,"BC","Northern","Unknown",0,0
2021-05-05,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-05,"BC","Vancouver Coastal","All",147,144.29
2021-05-05,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",21,22.14
2021-05-05,"BC","Vancouver Coastal","Richmond",23,21.71
2021-05-05,"BC","Vancouver Coastal","Unknown",0,0
2021-05-05,"BC","Vancouver Coastal","Vancouver",103,100.43
2021-05-05,"BC","Vancouver Island","All",16,20.86
2021-05-05,"BC","Vancouver Island","Central Vancouver Island",6,7.71
2021-05-05,"BC","Vancouver Island","North Vancouver Island",2,2.71
2021-05-05,"BC","Vancouver Island","South Vancouver Island",8,10.43
2021-05-05,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-05,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-05-06,"BC","All","All",650,683.71
2021-05-06,"BC","Fraser","All",452,462.57
2021-05-06,"BC","Fraser","Fraser East",84,90.43
2021-05-06,"BC","Fraser","Fraser North",94,89.43
2021-05-06,"BC","Fraser","Fraser South",274,282.71
2021-05-06,"BC","Fraser","Unknown",0,0
2021-05-06,"BC","Interior","All",41,44.71
2021-05-06,"BC","Interior","East Kootenay",5,6.71
2021-05-06,"BC","Interior","Kootenay Boundary",3,3.43
2021-05-06,"BC","Interior","Okanagan",25,28.14
2021-05-06,"BC","Interior","Thompson Cariboo Shuswap",8,6.43
2021-05-06,"BC","Northern","All",19,18.71
2021-05-06,"BC","Northern","Northeast",17,11.57
2021-05-06,"BC","Northern","Northern Interior",1,5.57
2021-05-06,"BC","Northern","Northwest",1,1.57
2021-05-06,"BC","Northern","Unknown",0,0
2021-05-06,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-06,"BC","Vancouver Coastal","All",121,138.86
2021-05-06,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",16,21.57
2021-05-06,"BC","Vancouver Coastal","Richmond",14,19.29
2021-05-06,"BC","Vancouver Coastal","Unknown",0,0
2021-05-06,"BC","Vancouver Coastal","Vancouver",91,98
2021-05-06,"BC","Vancouver Island","All",17,18.86
2021-05-06,"BC","Vancouver Island","Central Vancouver Island",9,6.43
2021-05-06,"BC","Vancouver Island","North Vancouver Island",2,2.71
2021-05-06,"BC","Vancouver Island","South Vancouver Island",6,9.71
2021-05-06,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-06,"Out of Canada","Out of Canada","Out of Canada",1,0.14
2021-05-07,"BC","All","All",617,644.57
2021-05-07,"BC","Fraser","All",430,437.57
2021-05-07,"BC","Fraser","Fraser East",89,85.71
2021-05-07,"BC","Fraser","Fraser North",105,87.86
2021-05-07,"BC","Fraser","Fraser South",236,264
2021-05-07,"BC","Fraser","Unknown",0,0
2021-05-07,"BC","Interior","All",48,42.57
2021-05-07,"BC","Interior","East Kootenay",5,5.86
2021-05-07,"BC","Interior","Kootenay Boundary",2,3.43
2021-05-07,"BC","Interior","Okanagan",33,27
2021-05-07,"BC","Interior","Thompson Cariboo Shuswap",8,6.29
2021-05-07,"BC","Northern","All",18,19.14
2021-05-07,"BC","Northern","Northeast",13,12.57
2021-05-07,"BC","Northern","Northern Interior",2,4.71
2021-05-07,"BC","Northern","Northwest",3,1.86
2021-05-07,"BC","Northern","Unknown",0,0
2021-05-07,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-07,"BC","Vancouver Coastal","All",98,126.86
2021-05-07,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",10,18.43
2021-05-07,"BC","Vancouver Coastal","Richmond",8,14.86
2021-05-07,"BC","Vancouver Coastal","Unknown",0,0
2021-05-07,"BC","Vancouver Coastal","Vancouver",80,93.57
2021-05-07,"BC","Vancouver Island","All",23,18.43
2021-05-07,"BC","Vancouver Island","Central Vancouver Island",6,5.71
2021-05-07,"BC","Vancouver Island","North Vancouver Island",4,2.86
2021-05-07,"BC","Vancouver Island","South Vancouver Island",13,9.86
2021-05-07,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-07,"Out of Canada","Out of Canada","Out of Canada",1,0.29
2021-05-08,"BC","All","All",622,635
2021-05-08,"BC","Fraser","All",407,425.71
2021-05-08,"BC","Fraser","Fraser East",66,84.43
2021-05-08,"BC","Fraser","Fraser North",83,84.43
2021-05-08,"BC","Fraser","Fraser South",258,256.86
2021-05-08,"BC","Fraser","Unknown",0,0
2021-05-08,"BC","Interior","All",58,46.14
2021-05-08,"BC","Interior","East Kootenay",1,5
2021-05-08,"BC","Interior","Kootenay Boundary",4,3.57
2021-05-08,"BC","Interior","Okanagan",44,30.43
2021-05-08,"BC","Interior","Thompson Cariboo Shuswap",9,7.14
2021-05-08,"BC","Northern","All",25,19.57
2021-05-08,"BC","Northern","Northeast",15,12.29
2021-05-08,"BC","Northern","Northern Interior",9,5.43
2021-05-08,"BC","Northern","Northwest",1,1.86
2021-05-08,"BC","Northern","Unknown",0,0
2021-05-08,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-08,"BC","Vancouver Coastal","All",115,125.71
2021-05-08,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",6,16.57
2021-05-08,"BC","Vancouver Coastal","Richmond",25,15.14
2021-05-08,"BC","Vancouver Coastal","Unknown",0,0
2021-05-08,"BC","Vancouver Coastal","Vancouver",84,94
2021-05-08,"BC","Vancouver Island","All",17,17.86
2021-05-08,"BC","Vancouver Island","Central Vancouver Island",4,5.43
2021-05-08,"BC","Vancouver Island","North Vancouver Island",5,2.86
2021-05-08,"BC","Vancouver Island","South Vancouver Island",8,9.57
2021-05-08,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-08,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2021-05-09,"BC","All","All",569,623.86
2021-05-09,"BC","Fraser","All",410,422.14
2021-05-09,"BC","Fraser","Fraser East",69,80.86
2021-05-09,"BC","Fraser","Fraser North",90,84.86
2021-05-09,"BC","Fraser","Fraser South",251,256.43
2021-05-09,"BC","Fraser","Unknown",0,0
2021-05-09,"BC","Interior","All",39,46.71
2021-05-09,"BC","Interior","East Kootenay",1,4.43
2021-05-09,"BC","Interior","Kootenay Boundary",2,3.43
2021-05-09,"BC","Interior","Okanagan",29,31.43
2021-05-09,"BC","Interior","Thompson Cariboo Shuswap",7,7.43
2021-05-09,"BC","Northern","All",10,17.86
2021-05-09,"BC","Northern","Northeast",7,11.86
2021-05-09,"BC","Northern","Northern Interior",3,4.29
2021-05-09,"BC","Northern","Northwest",0,1.71
2021-05-09,"BC","Northern","Unknown",0,0
2021-05-09,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-09,"BC","Vancouver Coastal","All",97,119.57
2021-05-09,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",10,14.14
2021-05-09,"BC","Vancouver Coastal","Richmond",11,14.57
2021-05-09,"BC","Vancouver Coastal","Unknown",0,0
2021-05-09,"BC","Vancouver Coastal","Vancouver",76,90.86
2021-05-09,"BC","Vancouver Island","All",13,17.57
2021-05-09,"BC","Vancouver Island","Central Vancouver Island",4,5.29
2021-05-09,"BC","Vancouver Island","North Vancouver Island",4,3.14
2021-05-09,"BC","Vancouver Island","South Vancouver Island",5,9.14
2021-05-09,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-09,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2021-05-10,"BC","All","All",515,616.14
2021-05-10,"BC","Fraser","All",300,411.86
2021-05-10,"BC","Fraser","Fraser East",71,78.29
2021-05-10,"BC","Fraser","Fraser North",68,85
2021-05-10,"BC","Fraser","Fraser South",161,248.57
2021-05-10,"BC","Fraser","Unknown",0,0
2021-05-10,"BC","Interior","All",60,50.14
2021-05-10,"BC","Interior","East Kootenay",11,5.14
2021-05-10,"BC","Interior","Kootenay Boundary",4,3.43
2021-05-10,"BC","Interior","Okanagan",39,34
2021-05-10,"BC","Interior","Thompson Cariboo Shuswap",6,7.57
2021-05-10,"BC","Northern","All",17,18.71
2021-05-10,"BC","Northern","Northeast",10,12.29
2021-05-10,"BC","Northern","Northern Interior",5,4.57
2021-05-10,"BC","Northern","Northwest",2,1.86
2021-05-10,"BC","Northern","Unknown",0,0
2021-05-10,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-10,"BC","Vancouver Coastal","All",126,118.57
2021-05-10,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",31,15.57
2021-05-10,"BC","Vancouver Coastal","Richmond",16,16
2021-05-10,"BC","Vancouver Coastal","Unknown",0,0
2021-05-10,"BC","Vancouver Coastal","Vancouver",79,87
2021-05-10,"BC","Vancouver Island","All",12,16.86
2021-05-10,"BC","Vancouver Island","Central Vancouver Island",7,5.43
2021-05-10,"BC","Vancouver Island","North Vancouver Island",0,2.71
2021-05-10,"BC","Vancouver Island","South Vancouver Island",5,8.71
2021-05-10,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-10,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2021-05-11,"BC","All","All",576,608.57
2021-05-11,"BC","Fraser","All",372,406.43
2021-05-11,"BC","Fraser","Fraser East",74,78.57
2021-05-11,"BC","Fraser","Fraser North",74,84.86
2021-05-11,"BC","Fraser","Fraser South",224,243
2021-05-11,"BC","Fraser","Unknown",0,0
2021-05-11,"BC","Interior","All",43,47.71
2021-05-11,"BC","Interior","East Kootenay",1,4.57
2021-05-11,"BC","Interior","Kootenay Boundary",4,3.14
2021-05-11,"BC","Interior","Okanagan",29,32.57
2021-05-11,"BC","Interior","Thompson Cariboo Shuswap",9,7.43
2021-05-11,"BC","Northern","All",6,17.71
2021-05-11,"BC","Northern","Northeast",5,12.43
2021-05-11,"BC","Northern","Northern Interior",1,4
2021-05-11,"BC","Northern","Northwest",0,1.29
2021-05-11,"BC","Northern","Unknown",0,0
2021-05-11,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-11,"BC","Vancouver Coastal","All",145,121.29
2021-05-11,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",26,17.14
2021-05-11,"BC","Vancouver Coastal","Richmond",18,16.43
2021-05-11,"BC","Vancouver Coastal","Unknown",0,0
2021-05-11,"BC","Vancouver Coastal","Vancouver",101,87.71
2021-05-11,"BC","Vancouver Island","All",10,15.43
2021-05-11,"BC","Vancouver Island","Central Vancouver Island",4,5.71
2021-05-11,"BC","Vancouver Island","North Vancouver Island",1,2.57
2021-05-11,"BC","Vancouver Island","South Vancouver Island",5,7.14
2021-05-11,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-11,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2021-05-12,"BC","All","All",604,593.29
2021-05-12,"BC","Fraser","All",375,392.29
2021-05-12,"BC","Fraser","Fraser East",95,78.29
2021-05-12,"BC","Fraser","Fraser North",84,85.43
2021-05-12,"BC","Fraser","Fraser South",196,228.57
2021-05-12,"BC","Fraser","Unknown",0,0
2021-05-12,"BC","Interior","All",61,50
2021-05-12,"BC","Interior","East Kootenay",0,3.43
2021-05-12,"BC","Interior","Kootenay Boundary",5,3.43
2021-05-12,"BC","Interior","Okanagan",45,34.86
2021-05-12,"BC","Interior","Thompson Cariboo Shuswap",11,8.29
2021-05-12,"BC","Northern","All",18,16.14
2021-05-12,"BC","Northern","Northeast",10,11
2021-05-12,"BC","Northern","Northern Interior",7,4
2021-05-12,"BC","Northern","Northwest",1,1.14
2021-05-12,"BC","Northern","Unknown",0,0
2021-05-12,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-12,"BC","Vancouver Coastal","All",131,119
2021-05-12,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",19,16.86
2021-05-12,"BC","Vancouver Coastal","Richmond",17,15.57
2021-05-12,"BC","Vancouver Coastal","Unknown",0,0
2021-05-12,"BC","Vancouver Coastal","Vancouver",95,86.57
2021-05-12,"BC","Vancouver Island","All",19,15.86
2021-05-12,"BC","Vancouver Island","Central Vancouver Island",11,6.43
2021-05-12,"BC","Vancouver Island","North Vancouver Island",5,3
2021-05-12,"BC","Vancouver Island","South Vancouver Island",3,6.43
2021-05-12,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-12,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2021-05-13,"BC","All","All",481,569.14
2021-05-13,"BC","Fraser","All",309,371.86
2021-05-13,"BC","Fraser","Fraser East",56,74.29
2021-05-13,"BC","Fraser","Fraser North",84,84
2021-05-13,"BC","Fraser","Fraser South",169,213.57
2021-05-13,"BC","Fraser","Unknown",0,0
2021-05-13,"BC","Interior","All",32,48.71
2021-05-13,"BC","Interior","East Kootenay",1,2.86
2021-05-13,"BC","Interior","Kootenay Boundary",2,3.29
2021-05-13,"BC","Interior","Okanagan",23,34.57
2021-05-13,"BC","Interior","Thompson Cariboo Shuswap",6,8
2021-05-13,"BC","Northern","All",22,16.57
2021-05-13,"BC","Northern","Northeast",11,10.14
2021-05-13,"BC","Northern","Northern Interior",9,5.14
2021-05-13,"BC","Northern","Northwest",2,1.29
2021-05-13,"BC","Northern","Unknown",0,0
2021-05-13,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-13,"BC","Vancouver Coastal","All",110,117.43
2021-05-13,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",18,17.14
2021-05-13,"BC","Vancouver Coastal","Richmond",12,15.29
2021-05-13,"BC","Vancouver Coastal","Unknown",0,0
2021-05-13,"BC","Vancouver Coastal","Vancouver",80,85
2021-05-13,"BC","Vancouver Island","All",8,14.57
2021-05-13,"BC","Vancouver Island","Central Vancouver Island",1,5.29
2021-05-13,"BC","Vancouver Island","North Vancouver Island",2,3
2021-05-13,"BC","Vancouver Island","South Vancouver Island",5,6.29
2021-05-13,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-13,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-05-14,"BC","All","All",452,545.57
2021-05-14,"BC","Fraser","All",282,350.71
2021-05-14,"BC","Fraser","Fraser East",44,67.86
2021-05-14,"BC","Fraser","Fraser North",79,80.29
2021-05-14,"BC","Fraser","Fraser South",158,202.43
2021-05-14,"BC","Fraser","Unknown",1,0.14
2021-05-14,"BC","Interior","All",41,47.71
2021-05-14,"BC","Interior","East Kootenay",4,2.71
2021-05-14,"BC","Interior","Kootenay Boundary",2,3.29
2021-05-14,"BC","Interior","Okanagan",29,34
2021-05-14,"BC","Interior","Thompson Cariboo Shuswap",6,7.71
2021-05-14,"BC","Northern","All",15,16.14
2021-05-14,"BC","Northern","Northeast",5,9
2021-05-14,"BC","Northern","Northern Interior",9,6.14
2021-05-14,"BC","Northern","Northwest",1,1
2021-05-14,"BC","Northern","Unknown",0,0
2021-05-14,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-14,"BC","Vancouver Coastal","All",96,117.14
2021-05-14,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",9,17
2021-05-14,"BC","Vancouver Coastal","Richmond",13,16
2021-05-14,"BC","Vancouver Coastal","Unknown",0,0
2021-05-14,"BC","Vancouver Coastal","Vancouver",74,84.14
2021-05-14,"BC","Vancouver Island","All",18,13.86
2021-05-14,"BC","Vancouver Island","Central Vancouver Island",10,5.86
2021-05-14,"BC","Vancouver Island","North Vancouver Island",4,3
2021-05-14,"BC","Vancouver Island","South Vancouver Island",4,5
2021-05-14,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-14,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-05-15,"BC","All","All",486,526.14
2021-05-15,"BC","Fraser","All",307,336.43
2021-05-15,"BC","Fraser","Fraser East",63,67.43
2021-05-15,"BC","Fraser","Fraser North",59,76.86
2021-05-15,"BC","Fraser","Fraser South",185,192
2021-05-15,"BC","Fraser","Unknown",0,0.14
2021-05-15,"BC","Interior","All",52,46.86
2021-05-15,"BC","Interior","East Kootenay",1,2.71
2021-05-15,"BC","Interior","Kootenay Boundary",3,3.14
2021-05-15,"BC","Interior","Okanagan",43,33.86
2021-05-15,"BC","Interior","Thompson Cariboo Shuswap",5,7.14
2021-05-15,"BC","Northern","All",13,14.43
2021-05-15,"BC","Northern","Northeast",6,7.71
2021-05-15,"BC","Northern","Northern Interior",6,5.71
2021-05-15,"BC","Northern","Northwest",1,1
2021-05-15,"BC","Northern","Unknown",0,0
2021-05-15,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-15,"BC","Vancouver Coastal","All",106,115.86
2021-05-15,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",6,17
2021-05-15,"BC","Vancouver Coastal","Richmond",20,15.29
2021-05-15,"BC","Vancouver Coastal","Unknown",0,0
2021-05-15,"BC","Vancouver Coastal","Vancouver",80,83.57
2021-05-15,"BC","Vancouver Island","All",8,12.57
2021-05-15,"BC","Vancouver Island","Central Vancouver Island",3,5.71
2021-05-15,"BC","Vancouver Island","North Vancouver Island",4,2.86
2021-05-15,"BC","Vancouver Island","South Vancouver Island",1,4
2021-05-15,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
2021-05-15,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-05-16,"BC","All","All",441,507.86
2021-05-16,"BC","Fraser","All",301,320.86
2021-05-16,"BC","Fraser","Fraser East",68,67.29
2021-05-16,"BC","Fraser","Fraser North",59,72.43
2021-05-16,"BC","Fraser","Fraser South",174,181
2021-05-16,"BC","Fraser","Unknown",0,0.14
2021-05-16,"BC","Interior","All",40,47
2021-05-16,"BC","Interior","East Kootenay",4,3.14
2021-05-16,"BC","Interior","Kootenay Boundary",0,2.86
2021-05-16,"BC","Interior","Okanagan",34,34.57
2021-05-16,"BC","Interior","Thompson Cariboo Shuswap",2,6.43
2021-05-16,"BC","Northern","All",18,15.57
2021-05-16,"BC","Northern","Northeast",10,8.14
2021-05-16,"BC","Northern","Northern Interior",7,6.29
2021-05-16,"BC","Northern","Northwest",1,1.14
2021-05-16,"BC","Northern","Unknown",0,0
2021-05-16,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-05-16,"BC","Vancouver Coastal","All",69,111.86
2021-05-16,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",12,17.29
2021-05-16,"BC","Vancouver Coastal","Richmond",8,14.86
2021-05-16,"BC","Vancouver Coastal","Unknown",0,0
2021-05-16,"BC","Vancouver Coastal","Vancouver",49,79.71
2021-05-16,"BC","Vancouver Island","All",13,12.57
2021-05-16,"BC","Vancouver Island","Central Vancouver Island",9,6.43
2021-05-16,"BC","Vancouver Island","North Vancouver Island",1,2.43
2021-05-16,"BC","Vancouver Island","South Vancouver Island",3,3.71
2021-05-16,"BC","Vancouver Island","Unknown HSDA - Vancouver Island HA",0,0
